#OTUID	taxonomy	confidence
ea39ea10b89f9ae8ab7b71f5a03ef6ff	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II_X;genus_Dino-Group-II_XX;species_Dino-Group-II_XX_sp.	0.9667320094544165
6107356933e049735348a173049b072b	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-25;genus_Dino-Group-II-Clade-25_X;species_Dino-Group-II-Clade-25_X_sp.	0.9972767993016204
57307846a1b4ae00e845bab77b044327	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Ochrophyta;class_Chrysophyceae;order_Chrysophyceae_X;family_Chrysophyceae_Clade-H;genus_Chrysophyceae_Clade-H_X;species_Chrysophyceae_Clade-H_X_sp.	0.9946609290340915
856401a10626d28581a0d861c4796ad5	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999958998240785
5928aaf2fcb6a32c1e3f878cdca17fe6	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Acantharea;order_Arthracanthida-Symphyacanthida;family_Arthracanthida-Symphyacanthida_X	0.9999998688391158
16a75d323b6f460b93c48396811c5c5b	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999997547169128
3717bbca01e8970de26f42f8611b5929	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-3;genus_Dino-Group-I-Clade-3_X;species_Dino-Group-I-Clade-3_X_sp.	0.9999999999863007
b1393dcadb05b77b1ea2713d235b9d84	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-30;genus_Dino-Group-II-Clade-30_X;species_Dino-Group-II-Clade-30_X_sp.	0.999856745463572
f7cb0981b7ec7cf463b2c59d7d76a232	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Ctenophora;order_Ctenophora_X;family_Ctenophora_XX;genus_Ctenophora_XXX;species_Ctenophora_XXX_sp.	0.9439717403813406
ce279fe75955d4a23c07d9778f78a5a2	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Gymnodiniaceae;genus_Gymnodinium	0.7695522777531802
71d3c2a9a8eca4897cdb5a0ad57305a4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9999999999936335
e5e623043569a6fc3c8cc3e5df17c7db	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999956296749704
bd10285e86d8a048a21a50a818b8fce9	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.9999912826997917
fb8386fce132c79bd260ab3bc91d0279	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9995859667153251
9047c7803aae27cf4d7d8d819ccc2652	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9807093375458885
c2c3a0866a14cae4a79daac3b05a4b07	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9669972235852012
f97b340ecf69ce2e8c3dd0ee2da14e86	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999984594576851
ea1037477a45951aea93907b4cb633ed	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-B;order_RAD-B_X	0.9999999999238134
005550d47a3257ee1d97c55f56784742	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I_X;genus_Dino-Group-I_XX;species_Dino-Group-I_XX_sp.	0.9999999988732498
1a8f5e090ff1dc7d2fce4567c770fcc0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-21;genus_Dino-Group-II-Clade-21_X;species_Dino-Group-II-Clade-21_X_sp.	0.9999996501821656
f8b0281c0dcac6ae3635bd2537ba3aa1	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-2;genus_Dino-Group-I-Clade-2_X;species_Dino-Group-I-Clade-2_X_sp.	0.9999998883224128
e11e21be41bf27d030ab0565c89bc400	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999897892853696
91b7422d549213be2fda59ef0372d342	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999905286029004
84b25f1245bbe0efaaad126e97b51fb5	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999342178044218
a2a45615c52b92c7c0db175f912027a7	 kingdom_Eukaryota;supergroup_Alveolata	0.7552501768300888
180c60d232f1eba1655649b25927f0f0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-20;genus_Dino-Group-II-Clade-20_X;species_Dino-Group-II-Clade-20_X_sp.	0.9997572546434631
6c94f1dcba1ecb22948df8db8c37fb7d	 kingdom_Eukaryota;supergroup_Hacrobia;division_Haptophyta;class_Prymnesiophyceae;order_Prymnesiales;family_Chrysochromulinaceae;genus_Chrysochromulina;species_Chrysochromulina_sp.	0.8232168553909839
eaf881d19a3b0ae44658edc47632cdca	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999931753791
a0125fde1dc857025882e1d7e3ac29e2	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-B;order_RAD-B_X;family_RAD-B-Group-IV;genus_Sticholonche;species_Sticholonche_sp.	0.999931482550942
33d64e5ec6915ff3a38941586b510212	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida;family_Strombidiidae_J;genus_Strombidiidae_J_X;species_Strombidiidae_J_X_sp.	0.9985721484892401
37130b9b9796e3669f186e62e8d6b803	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-6;genus_Dino-Group-I-Clade-6_X;species_Dino-Group-I-Clade-6_X_sp.	0.9954908641050846
de9fee9a3cb20a577b790c407467b8f8	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophora;species_Cephaloidophora_sp.	0.9715669238884298
7df286b2dc61ac9aab56c887793c7a84	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spongodiscidae-Coccodiscidae;genus_Spongodiscidae-Coccodiscidae_X;species_Spongodiscidae-Coccodiscidae_X_sp.	0.9584559704215653
d32c7792d9bbeda32f24bf7c0bdf2ad1	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida;family_Strombidiidae_H;genus_Strombidiidae_H_X;species_Strombidiidae_H_X_sp.	0.9976691861582899
9392b9818db8b5a7ec7215ccaed20f6c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-26;genus_Dino-Group-II-Clade-26_X;species_Dino-Group-II-Clade-26_X_sp.	0.9999988177492182
af297857ff114c45fc5d869b6b6d1bfe	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.9999975785222021
8dae480d4223da141a9920eed62b46d3	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Acantharea;order_Acantharea-Group-II;family_Acantharea-Group-II_X;genus_Acantharea-Group-II_XX;species_Acantharea-Group-II_XX_sp.	0.9999998175932088
f613b6c3fe1304d899fa5eb7ee770a60	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Prorocentrales;family_Prorocentraceae;genus_Prorocentrum;species_Prorocentrum_sp.	0.8762568763330862
1908180d21c41ee1b2fa99fb81006169	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9999895177673463
08484ec03e6641d4fcfef8a80d8d8137	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II_X;genus_Dino-Group-II_XX;species_Dino-Group-II_XX_sp.	0.7409221679031325
f34ca99af284bb357b3e035927f6f66e	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophoroidea_X;species_Cephaloidophoroidea_X_sp.	0.9999993862304458
4549dcbd666831450409485b2982e791	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea	0.9971111445217041
98ab8e2eb88009eeb18ab25232cd1e6a	 kingdom_Eukaryota;supergroup_Archaeplastida;division_Chlorophyta;class_Palmophyllophyceae;order_Prasinococcales;family_Prasinococcales-Clade-A;genus_Prasinococcus;species_Prasinococcus_capsulatus	0.9999999999905071
65a7ead99734c50014b5b55fd7bd43c3	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Stramenopiles_X;class_MAST;order_MAST-3;family_MAST-3D;genus_MAST-3D_X;species_MAST-3D_X_sp.	0.9999999541342969
fd8b1586adb8f6a65e01490ef05407a1	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-V;family_Dino-Group-V_X;genus_Dino-Group-V_XX;species_Dino-Group-V_XX_sp.	0.9999999714835615
85c6f93330bf73a3d4c6b686bcf5f546	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Ceratoperidiniaceae;genus_Ceratoperidinium;species_Ceratoperidinium_falcatum	0.9919342129593971
9544007a18dc1fa4047e62fb43c4a4e2	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999999959925
1b07f2e6f0b3d31563bbd16a99f90fd6	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9992394756862859
bd31d1ffa5a68bebd3b39bf6dff91f55	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Dinophyceae_X;family_Dinophyceae_XX;genus_Dinophyceae_XXX;species_Dinophyceae_XXX_sp.	0.8484313191826278
bda634596eca5918724f01957d01727f	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Stramenopiles_X;class_MAST;order_MAST-10;family_MAST-10_X;genus_MAST-10_XX;species_MAST-10_XX_sp.	0.9999999995142446
256c4d4bafd13ffd27c47c0d9d554512	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Pyloniidae-Spongodiscidae;genus_Pyloniidae-Spongodiscidae_X;species_Pyloniidae-Spongodiscidae_X_sp.	0.7275652297152773
d9408e89bb191b3af402911d12a29ee4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9997513738010477
16865e7a560354a65bd82f9d47a793cd	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-III;family_Dino-Group-III_X;genus_Dino-Group-III_XX;species_Dino-Group-III_XX_sp.	0.9999811066610605
0714e1a81a814c25caec75fde4de2171	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9992761764608591
3233d64689b6f9179ab34abb389a3123	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Acantharea;order_Arthracanthida-Symphyacanthida;family_Arthracanthida-Symphyacanthida_X;genus_Lychnaspis;species_Lychnaspis_giltschi	0.9722823350085085
99c855b602410d90444065607968162e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I_X;genus_Dino-Group-I_XX;species_Dino-Group-I_XX_sp.	0.9999999999976126
cf163b2cbd9823f4b6bbc08a4eeea809	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999795686281
7c814af692d2315266194f76ab824c39	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.996298882778649
f548a8f061b0a23915d2420ba9f4f4a4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Gymnodiniaceae;genus_Margalefidinium;species_Margalefidinium_fulvescens	0.9999999998962323
22906a8d1c4c7677b18fcbe36dd00ae4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-3;genus_Dino-Group-I-Clade-3_X;species_Dino-Group-I-Clade-3_X_sp.	0.9999670015174772
eba9bae7e8085306dd4e30a9d90ae3de	 kingdom_Eukaryota;supergroup_Excavata;division_Discoba;class_Euglenozoa;order_Diplonemea;family_Diplonemea_X;genus_Diplonemea_XX;species_Diplonemea_XX_sp.	0.9962266909631302
b1f867a062592437d6acf5c290952529	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9999999853481142
1ddb3c092c35cb8b5abe3dea811f9ab0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9998909487060171
0d0db5e602b74d3e075040b447a567ca	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9999683404132196
9e364713381d3943867464b89a86ba14	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9998433346668828
78924300596137c87ed6a3e5c275d738	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-III;family_Dino-Group-III_X;genus_Dino-Group-III_XX;species_Dino-Group-III_XX_sp.	0.9608281096321597
18fc018307c0b8e17340d0e6acd4e919	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Ochrophyta;class_Bacillariophyta;order_Bacillariophyta_X;family_Raphid-pennate;genus_Pseudo-nitzschia;species_Pseudo-nitzschia_sp.	0.9010859262476602
91ab68984c3bd992bc750218471b401b	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999348597463
890718bdaa407b5a97eae695d2180908	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida;family_Strombidiidae_G;genus_Strombidiidae_G_X;species_Strombidiidae_G_X_sp.	0.9981226188326343
688abd44b304954f74ffbf5d6edbee4d	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9965938799891659
7c9aa24c34aa733440e454f2fbc7dbde	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9970807456196089
e4af7f2eff5dd0f124848b8fe76f41a0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9997446111371414
68c9e392f78a9dee3458fccaa87d6cc0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II_X;genus_Dino-Group-II_XX;species_Dino-Group-II_XX_sp.	0.9375410911676407
ef8db9eecd1a9fe92164114fa883c6e7	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999985084255951
d4a07cbc3156a8f3a440cba5db9d7aea	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-B;order_RAD-B_X;family_RAD-B-Group-I;genus_RAD-B-Group-I_X;species_RAD-B-Group-I_X_sp.	0.9988816853964761
573937062bb03e7bb92ef1c8d1fd9172	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa;genus_Liriope;species_Liriope_tetraphylla	0.9957297076180311
40f6783bb91c572cc2e210613222ebe7	 kingdom_Eukaryota;supergroup_Hacrobia;division_Haptophyta;class_Prymnesiophyceae;order_Prymnesiales;family_Chrysochromulinaceae;genus_Chrysochromulina	0.9999704803057605
dbe1f7e0a375842aa56f962fc5c71f72	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Stramenopiles_X;class_MOCH;order_MOCH-2;family_MOCH-2_X;genus_MOCH-2_XX;species_MOCH-2_XX_sp.	0.9999998981704489
f41c77eeb98bd35d0942c181dd7e8c21	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Stramenopiles_X;class_MAST;order_MAST-9;family_MAST-9D;genus_MAST-9D_X;species_MAST-9D_X_sp.	0.9999613514537857
a17d1f6aa7d2c2573c381fc5df80cc15	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999998343106685
c00ca8ab520424e65cfe0dbd93ed37ee	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Peridiniales;family_Blastodiniaceae;genus_Blastodinium	0.9990179882573611
fac803d8856e6a73a10cc6b99f0378e1	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Acantharea;order_Acantharea-Group-II;family_Acantharea-Group-II_X;genus_Acantharea-Group-II_XX;species_Acantharea-Group-II_XX_sp.	0.9999996783143905
4fb652cefe7028a3aa548997aa6ed41c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.9999999850139433
2a9a341ddee9daf36db96927ec4b18fd	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.9999891193347916
efbc57303cd4a56edbd38660e3b63fbb	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gonyaulacales;family_Ceratiaceae;genus_Tripos	0.999992518753381
a11537f3827f029a39cec348dec00342	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II_X;genus_Dino-Group-II_XX;species_Dino-Group-II_XX_sp.	0.9985557733129735
59d60f3c66eefaa10d1c3a5c37a83feb	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-2;genus_Dino-Group-I-Clade-2_X;species_Dino-Group-I-Clade-2_X_sp.	0.9999999282253808
3766927089a6baf0c22244ce56cc8adb	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II	0.9820156178929916
f62d1133d83abe1b2a1fd7d20e4c6aee	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Acantharea;order_Acantharea-Group-I;family_Acantharea-Group-I_X;genus_Acantharea-Group-I_XX;species_Acantharea-Group-I_XX_sp.	0.999994284468917
e245b2858a2da0c14df687b8195e3b0f	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Ochrophyta;class_Chrysophyceae;order_Chrysophyceae_X;family_Chrysophyceae_Clade-H;genus_Chrysophyceae_Clade-H_X;species_Chrysophyceae_Clade-H_X_sp.	0.9999993089158864
48aa7290e0e90c1f4803b4fe8901eadb	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria	0.9996275480798759
5e4dc81c03e79da7a0ec52088d51c917	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-1;genus_Dino-Group-II-Clade-1_X;species_Dino-Group-II-Clade-1_X_sp.	0.999991732756467
277696a1964b9b7d83fd0a31681b9050	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida	0.9676633851436491
c844aae64f2cb96d4a2bcddf50c0f206	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophora;species_Cephaloidophora_sp.	0.9644929574724134
5a3c4b0c330ce14856ce1585f12e3980	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-III;family_Dino-Group-III_X;genus_Dino-Group-III_XX;species_Dino-Group-III_XX_sp.	0.8045546008681421
d3802869cbc57299a6e7d0af8ba5f40f	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spumellarida-Group-I;genus_Spumellarida-Group-I_X;species_Spumellarida-Group-I_X_sp.	0.9999836919605437
3a18c51479419357dc1ea8f1a50fbaeb	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999988919242124
b18c48d9ab733f641720174dc6e817d7	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9175092688982139
15dd5a6abec9acdb0014414c8168d0d3	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida;family_Strombidiidae_J;genus_Strombidiidae_J_X;species_Strombidiidae_J_X_sp.	0.9976981079177586
4d5286dcb1c15e51845517d6f7019a46	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9998712540651009
e0c78bcbe8a46a974c09b8b5e44ca7cf	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-1;genus_Dino-Group-II-Clade-1_X;species_Dino-Group-II-Clade-1_X_sp.	0.9999505052493457
bccd7d15c032679e1002798ec4df61e9	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.7301158787105579
f332d85507e62c268c98dbfee65742c0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999999830891
3e12933df267f907a666bd00a3dae4e4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Kareniaceae;genus_Karlodinium;species_Karlodinium_sp.	0.9420972954932121
d50b76e2157521c344735279b6226415	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida;family_Tontoniidae_A;genus_Spirotontonia;species_Spirotontonia_sp.	0.9755003710187109
03e36a4a25b0c49c30c923598f382df9	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999988790173605
0dee56d7979e9dcf1c765006a3d2e7b9	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Opisthokonta_X;class_Opisthokonta_XX;order_Opisthokonta_XXX;family_Opisthokonta_XXXX;genus_Opisthokonta_XXXXX;species_Opisthokonta_XXXXX_sp.	0.9999999999521947
81c1da34cfd84733f56f65d4bf7c4745	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Torodiniales;family_Torodiniaceae;genus_Torodinium	0.9973121917962591
dac491346912fa89ffff65876682991e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gonyaulacales;family_Goniodomataceae;genus_Goniodoma;species_Goniodoma_polyedricum	0.9999996548397433
