taxonomic_group	taxon_primer_hits	taxon_primer_misses	taxon_total_observed	total_filtered_seqs	fraction_total_filtered_sequences_mismatched	fraction_taxon_mismatched
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales		0	0	4360	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidetes_VC2.1_Bac22		0	0	4360	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales		0	0	4360	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_candidate_division_JS1_bacterium		0	0	4360	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_Armatimonadetes_bacterium		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:metagenome		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:candidate_division_OP10_clone_OPB50		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:Fimbriimonadia,o:Fimbriimonadales		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:DG-56,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:Chthonomonadetes,o:Chthonomonadales		0	0	4360	0	0
d:Bacteria,p:Armatimonadetes,c:Armatimonadia,o:Armatimonadales		0	0	4360	0	0
d:Bacteria,p:Aquificae,c:Aquificae,o:Hydrogenothermales		0	0	4360	0	0
d:Bacteria,p:AncK6,c:uncultured_bacterium,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:AncK6,c:hydrothermal_vent_metagenome,o:hydrothermal_vent_metagenome		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:WCHB1-81,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Gaiellales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Rubrobacteria,o:Rubrobacterales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_actinobacterium		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Nitriliruptorales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Euzebyales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_Kineosporiaceae_bacterium		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:metagenome		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:OPB41		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptosporangiales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptomycetales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Pseudonocardiales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Propionibacteriales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:PeM15		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micromonosporales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Glycomycetales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Frankiales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Catenulisporales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Bifidobacteriales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Actinomycetales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:uncultured		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:IMCC26256		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Actinomarinales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales		0	0	4360	0	0
d:Bacteria,p:Actinobacteria,c:0319-7L14,o:uncultured_Actinomycetales_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Thermoanaerobaculia,o:Thermoanaerobaculales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_hydrocarbon_seep_bacterium_BPC066		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_Acidobacterium_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:Unknown_Order		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_soil_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_organism		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_microorganism		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Holophaga_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_deep-sea_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_beta_proteobacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM4-9-H7		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-47-B8		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-25-B4		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-205-D9		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-187-G1		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-173-A5		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_gp6		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD248-D7-1A		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD106-G4		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_actinobacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacterium_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriales_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriaceae_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidimicrobiales_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:metagenome		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_deep-sea_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:metagenome		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_sediment_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_marine_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium_AD257-B4		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_25,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_sediment_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_Holophaga_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_organism		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_deep-sea_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_alpha_proteobacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_Acidobacterium_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_20,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_Holophaga_sp.		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium_KM3-18-F8		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Subgroup_7		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Holophagales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Acanthopleuribacterales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:d142,o:uncultured_Acidobacteria_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Pyrinomonadales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Elev-16S-573		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:DS-100		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Chloracidobacteriales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Blastocatellales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:11-24		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:AT-s3-28,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Aminicenantia,o:Aminicenantales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_2		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_13		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Acidobacteriales		0	0	4360	0	0
d:Bacteria,p:Acidobacteria,c:11B-2,o:uncultured_bacterium		0	0	4360	0	0
d:Bacteria,p:Acetothermia,c:Acetothermiia,o:uncultured_bacterium		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:uncultured,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:SCGC_AB-179-E04,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:uncultured		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrosotaleales		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrososphaerales		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrosopumilales		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_KM3-153-F8		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-325-A12		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-23-H12		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_archaeon		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_euryarchaeote		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_eukaryote		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_crenarchaeote		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:marine_metagenome		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Group_1.1c,o:uncultured_marine_group_I_thaumarchaeote		0	0	4360	0	0
d:Archaea,p:Thaumarchaeota,c:Group_1.1c,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:unidentified_archaeon		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_euryarchaeote		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_crenarchaeote		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon_CLEAR-24		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon_CLEAR-15		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Parcubacteria_group_bacterium_GW2011_GWA2_37_10		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Nanoarchaeota_archaeon_SCGC_AAA011-G17		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Nanoarchaeota_archaeon_SCGC_AAA011-D5		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:metagenome		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:marine_metagenome		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Yanofskybacteria_bacterium_RIFCSPHIGHO2_01_FULL_41_26		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Staskawiczbacteria_bacterium_RIFOXYA2_FULL_32_7		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Staskawiczbacteria_bacterium_RIFCSPHIGHO2_01_FULL_34_27		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_32_21		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_31_27		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Levybacteria_bacterium_RIFOXYB1_FULL_40_17		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Diapherotrites_archaeon_ADurb.Bin253		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Amesbacteria_bacterium_GW2011_GWC1_47_15		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR18		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR17		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR15		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR13		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Nanohaloarchaeia,o:Deep_Sea_Euryarchaeotic_Group(DSEG)		0	0	4360	0	0
d:Archaea,p:Nanoarchaeaeota,c:Nanohaloarchaeia,o:Aenigmarchaeales		0	0	4360	0	0
d:Archaea,p:Korarchaeota,c:Korarchaeia,o:Korarchaeales		0	0	4360	0	0
d:Archaea,p:Hydrothermarchaeota,c:uncultured_archaeon,o:uncultured_archaeon		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:uncultured		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Thermoplasmatales		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_III		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_II		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Benthic_Group_D_and_DHVEG-1		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Thermococci,o:Methanofastidiosales		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanomicrobiales		0	0	4360	0	0
d:Archaea,p:Euryarchaeota,c:Halobacteria,o:Halobacteriales		0	0	4360	0	0
d:Archaea,p:Diapherotrites,c:Iainarchaeia,o:Iainarchaeales		0	0	4360	0	0
d:Archaea,p:Crenarchaeota,c:Crenarchaeota_Incertae_Sedis,o:Aigarchaeales		0	0	4360	0	0
d:Archaea,p:Altiarchaeota,c:Altiarchaeia,o:uncultured_archaeon		0	0	4360	0	0
